"CONFIRMED JUST THEN,HE WILL TAKE THE RAINS..A WAIT AN SEE APPROACH AS TO HOW HIS STYLE WILL WORK WITH PLAYERS.","Wed Nov 05, 2008 12:11 pm",15,584,World Football,Maradona set to become Argentina coach (CONFIRMED TODAY)
"kids.I bet Elvis Markov or Noel Clarke couldnt tell you what its like to play against AC Milan in the Champions league or lining up and marking Maradona in 1987.Steven Pepper was told he was only a culb level player.He is perfectly balanced,left and right footed and has good vision,just like","Sun Nov 02, 2008 1:07 am",87,24759,Junior Football,SASI
"reflected the Red Devils chief. ""But it is not a bad thing to try too hard."" Ferguson wanted to speak with Tevez on Friday - but only about Maradona. The Argentina FA have sprang a major surprise by naming the legendary forward as their new coach. There has been some speculation that Maradona","Sat Nov 01, 2008 5:58 pm",0,85,World Football,Fergie not scared by striker dilemma
"& great food, and worth visiting at least once in your travel lifetime. As for a Star Rating of 9/10, that is unfair Blue Mastiff. Diego Armando Maradona is the only player in the History of the game i would give a 10/10 :wink:","Fri Oct 31, 2008 5:10 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
He was the best of the best and his character flaws were all part of his misteach,"Fri Oct 31, 2008 3:52 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
"love that quoteahh georgie best, diego and him are my top 2 of all time","Thu Oct 30, 2008 11:14 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
"saw a great T Shirt today - Maradonna Good, Pele Better, but George Best. I guess that's how I feel about them allwhether or not any one will agree with me is problematical, but its just the way I see them.","Thu Oct 30, 2008 10:47 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
"Ezequiel Lavezzi is, according to James Horncastle, the perfect Napoli striker embodying the spirit of the city just as Diego Maradona did in the 1980s A modern street urchin, that’s how La Gazzetta dello Sport described Ezequiel Lavezzi on Monday after the diminutive Argentine conned","Thu Oct 30, 2008 6:16 am",0,174,World Football,LAVEZZI - STREET WISE
I'm sure Argentine's would be hoping it is all Bilardo tactically (though not Italia 90 tactics) and Maradona doing all the motivation work.,"Wed Oct 29, 2008 5:33 pm",13,1442,World Football,AFA Argentina's New Coach Is...
Let the volleyball begin!,"Wed Oct 29, 2008 5:01 pm",15,584,World Football,Maradona set to become Argentina coach (CONFIRMED TODAY)
"Argentinian football legend Diego Maradona has capped a remarkable comeback from a near fatal heart attack four years ago and is set to be named coach of the national side. Maradona, who turns 48 on Thursday and who has no top-level coaching","Wed Oct 29, 2008 4:58 pm",15,584,World Football,Maradona set to become Argentina coach (CONFIRMED TODAY)
is Viagra a banned substance?,"Wed Oct 29, 2008 2:02 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
Just a good read that i thought i would share with my fellow forumites.No need to bring in MR ERECTION into this.,"Wed Oct 29, 2008 2:01 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
here we go again!,"Wed Oct 29, 2008 1:56 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
"Eric Cantona, Kenny Dalglish and Liam Brady. But without doubt there is only one that I can honestly say was out of this world - Diego Armando Maradona. No article about Napoli, Argentina or world soccer could be written without mentioning his name. He’s done it, seen it, sniffed it, worn the","Wed Oct 29, 2008 1:48 pm",7,559,World Football,MARADONA - LEGEND OF LEGENDS - GREAT READ
"Maradona new Argentina Coach Tuesday 28 October, 2008 Napoli legend Diego Armando Maradona has been appointed the new Coach of Argentina, it has been confirmed. Il Pibe de Oro met with the AFA chiefs in Buenos Aires today","Wed Oct 29, 2008 9:18 am",13,1442,World Football,AFA Argentina's New Coach Is...
"Maradona To Be Offered Coaching Job According to reports, AFA president Julio Grondona will offer Diego Maradona to be the assistant coach of the Argentine national team, while Carlos Bianchi will become the head coach. However,","Wed Oct 29, 2008 7:20 am",13,1442,World Football,AFA Argentina's New Coach Is...
" it couldnt be,,, could it :?: diego :?:  Julio Grondona, the president of the Argentine Football Association (AFA), affirmed on Monday afternoon that the entity will designate the new coach","Tue Oct 28, 2008 2:14 pm",13,1442,World Football,AFA Argentina's New Coach Is...
nice tattoo tribute to maradona from el pocho.,"Wed Oct 22, 2008 9:17 am",39,2041,World Football,Napoli V Juve 19/10/08
"Bagni was a hardman in the Romeo Benetti mould. A lynchpin of the 1987 Scudetto-winning team, he played a vital role winning the ball for Diego Maradona. Played 41 times for Italy. Antonio JULIANO 1962-78 The club’s ‘bandiera’ of the 1960s and 70s. Another Neapolitan, he played a record 394","Tue Oct 21, 2008 8:36 pm",31,2910,World Football,Your favourite all-time team
What do you mean YOU HAVE!!!I'm claiming this one!,"Thu Oct 09, 2008 2:07 pm",41,2587,World Football,Whose the Best Buffon v Zoff
its amazing how ive been able to suck you good honest folk into another MARADONA vs PELE debate.For the record ZOFF coz ive got a small soft spot for Napoli.,"Wed Oct 08, 2008 5:34 pm",41,2587,World Football,Whose the Best Buffon v Zoff
and George Weah put together. is the below one competition? this is how you started your arguement. how many wc's did pele win? how many wc's did maradona win? how many wc's did pele get kicked out of for failing a drugs test? how many wc's did maradona get kicked out of for failing a drugs test?,"Wed Oct 08, 2008 2:21 pm",41,2587,World Football,Whose the Best Buffon v Zoff
"So despite the fact that the whole thread is a wind-up and neither side of the debate will ""win"" the facts are clear, Maradona led an average Argentina team to both a Youth WC and a real WC. He then followed that up by leading Napoli to 2 Scudetti and a UEFA Cup (when it was decent).","Wed Oct 08, 2008 2:20 pm",41,2587,World Football,Whose the Best Buffon v Zoff
"has scored wc more goals than pele? does that mean ronaldo is better than pele? That's one competition though. I've scored more SAASL goals than maradona, am I better than him? Not to mention Ronaldo's capacity to count friendlies, training, kick arounds in the park to aid his tally.","Wed Oct 08, 2008 12:57 pm",41,2587,World Football,Whose the Best Buffon v Zoff
"Maradona won two titles with Napoli, a UEFA cup & Coppa Italia, considering Napoli were well supported but larely unsuccessful before the Maradona era they are very significant acheivements. Maradona led Argentina to the","Wed Oct 08, 2008 12:41 pm",41,2587,World Football,Whose the Best Buffon v Zoff
how many goals did pele score? how many goals did maradona score? how many wc's did pele win? how many wc's did maradona win? how many wc's did pele get kicked out of for failing a drugs test? how many wc's did maradona get kicked out of for failing,"Wed Oct 08, 2008 11:53 am",41,2587,World Football,Whose the Best Buffon v Zoff
how many goals did pele score?how many goals did maradona score?how many wc's did pele win?how many wc's did maradona win?how many wc's did pele get kicked out of for failing a drugs test?how many wc's did maradona get kicked out of for failing a drugs test?,"Wed Oct 08, 2008 10:59 am",41,2587,World Football,Whose the Best Buffon v Zoff
"a title) or B) too young or stupid to see past the end of their nose, let alone back 40 years. And the only reason the English choose against maradona is for obvious reasons. Maradona played in an age where it was much tougher - besides Pelerectile never played in Europe. Yes he did. He scored","Wed Oct 08, 2008 10:54 am",41,2587,World Football,Whose the Best Buffon v Zoff
"a title) or B) too young or stupid to see past the end of their nose, let alone back 40 years. And the only reason the English choose against maradona is for obvious reasons. Maradona played in an age where it was much tougher - besides Pelerectile never played in Europe.","Wed Oct 08, 2008 10:13 am",41,2587,World Football,Whose the Best Buffon v Zoff
thats like having the old arguement.. maradona or pelerectile!we dont want to start that discussion again now do we fellas.,"Wed Oct 08, 2008 12:44 am",41,2587,World Football,Whose the Best Buffon v Zoff
what too much? he won't go he will want to win things like napoli and be like maradona,"Tue Oct 07, 2008 9:59 am",20,1253,World Football,Lavezzi in Chelsea sights
"Sort of the sad truth that Aus will never compete with the big boys of world football :( unless we get lucky with a wonder player like a Zidane, Maradona etc.","Thu Oct 02, 2008 11:21 pm",179,14881,World Football,Bundesliga Thread
"è maje cchiù bela 'e te! Oje vita, oje vita mia, o oje core k chistu core, . . si' stata '0 primm' ammore: . '0 primmo e ll'ultimo sarraje pe' me! Maradona singing :wink:  GRANDE DIEGO","Wed Oct 01, 2008 1:51 pm",18,1962,World Football,Best Football Chants
"è maje cchiù bela 'e te! Oje vita, oje vita mia, o oje core k chistu core, . . si' stata '0 primm' ammore: . '0 primmo e ll'ultimo sarraje pe' me! Maradona singing :wink: ","Wed Oct 01, 2008 1:37 pm",18,1962,World Football,Best Football Chants
"Ho Visto Maradona""O mamma mamma mamma, o mamma mamma mamma, sai perché mi batte il corazon? Ho visto Maradona, ho visto Maradona, eh, mammà, innamorato son""  re=related","Tue Sep 30, 2008 7:30 pm",18,1962,World Football,Best Football Chants
"p.t. Maldonado (N), 39' p.t. Calaiò (N), 12' s.t. e 27' s.t. Marazzina (B) (in serie B) (in serie A: 2-4 il 22 aprile 1990 con i gol di Careca, Maradona, Francini e Alemao per il Napoli e De Marchi e Ilev per il Bologna)","Sun Sep 28, 2008 9:35 pm",32,2941,World Football,BOLOGNA V NAPOLI
"win the Scudetto following season no Baresi and they finish 6 points from the relegation zone. To win world footballer as a sweeper at the time of Maradona's, Baggio's, Matthaus etc just shows his class Skills wise you'd say the Kaiser but all round ability to hold a side together against any opposition","Fri Sep 26, 2008 5:39 pm",17,1906,World Football,Player Choice
Messi - Ronaldo is getting better but he is not the maradona-esque player messi is on his way to and will end up being.For me Messi is the closest thing we will see to Diego and Diego was all conquering and close to god like.,"Fri Sep 26, 2008 11:54 am",10,1486,World Football,Player Duels
(the team he would play for later in his career). He was immediately a regular starter the following season and enjoyed the successes of the Maradona era in Napoli. Ferrara was in fact very good friends with El Pibe during his time in Napoli. Ferrara won his first Scudetto in the 1986/87,"Fri Sep 26, 2008 9:20 am",1,90,World Football,Ciro Ferrara - LEGEND SERIE A PLAYER
"like Milan. The Moratti family's faith in me was very important for me. ""I first heard about Inter when I watched Napoli's matches because Diego (Maradona) was playing for them. In Argentina they showed the most important matches of the Italian championship. And my mother told me that she went","Thu Sep 25, 2008 11:43 pm",9,510,World Football,Zanetti - 600!!!!!!!!!
"World Cup winning team, and was named European Player of the Year the very same year. He came runner-up in the two following seasons. George Best Maradona was good. Pele better. George Best. His pace, balance, acceleration, finishing, and ability to beat players with ease made him a quantity not","Thu Sep 25, 2008 9:08 pm",5,580,World Football,Player Duels
"won PFA Players' Player of the Year for the past two seasons. Lionel Messi The boy-wonder, Lionel Messi has already been touted as the next Diego Maradona, and it's easy to see why. His ability to take the ball past defenders with ease and send them the wrong way has led to Maradona himself naming","Thu Sep 25, 2008 9:01 pm",10,1486,World Football,Player Duels
"my idol was Enrique Bochini. He was a playmaker and a total legend at the club. He never played for another club in his whole career. Maradona was a fan of Bochini too. So when I think that I only played for Inter in Italy, I feel a little like Bochini. Only with far fewer assists!","Thu Sep 25, 2008 5:54 pm",9,510,World Football,Zanetti - 600!!!!!!!!!
"Lozza and I were at that game. Granted the player did bag a hatrick on the day but either way Red Blue Eagles were second best on the day. When maradona gone bsted for drugs at usa 94 FIFA actually said their rules could not overturn a result unless two players were said to have been guilty,","Wed Sep 24, 2008 3:48 pm",117,15725,Amateur League,Rumour that will affect Saturday Division 3 to the core....
or a few lines..,"Thu Sep 18, 2008 12:51 pm",14,889,World Football,Is this what pele is all about?
"Kun soon to wed Maradona's daughter, some pedigree should she bear a son one day.id imagine the only club worthy of such a player would be real madrid","Wed Sep 17, 2008 1:38 pm",31,2402,World Football,Champions League Matchday 1 Results
"Pele is a poor man's Maradona but Maradona would have charged $500,000 that or he simply wouldn't have come because his fat as.s is stuck in the stands of the maracana.","Mon Sep 15, 2008 9:53 pm",14,889,World Football,Is this what pele is all about?
"maradona would have charged $500,000","Mon Sep 15, 2008 7:03 pm",14,889,World Football,Is this what pele is all about?
shut up everyone .. pele is a poor man's maradona,"Mon Sep 15, 2008 5:38 pm",14,889,World Football,Is this what pele is all about?
"shirt is from 1988/89 player worn shirt - I can only pray that the great man wore it - or at least i will dream that he did :) great season 88/89 Maradona before the game ""today we'll prove who the best side in Italy is"" Careca makes it 1-0 with a cracker from 20 yards, Berti deflected volley","Mon Sep 15, 2008 4:18 pm",41,2375,World Football,Maglietta Napoli
Pele is a poor man's Maradona,"Mon Sep 15, 2008 3:22 pm",14,889,World Football,Is this what pele is all about?
"can't remember him ever gracing the hallowed turf, pele would have played there in '66 though.","Fri Sep 12, 2008 2:52 pm",20,2020,World Football,Gianfranco Zola Managing WHUFC
"world on huge salaries for many years. a bit like agent roeder tried to do with christian dailly. How can u forget the GREAT man - Diego Armando MARADONA?? BEST player ever to grace the hallowed turf, shocking coach, tbh","Fri Sep 12, 2008 2:48 pm",20,2020,World Football,Gianfranco Zola Managing WHUFC
"If anyone has any doubts about Gianfranco Zola’s ability to replace Alan Curbishley, they should remember Napoli entrusted him with filling Diego Maradona’s boots once the Argentine star fell by the wayside. It’ll be interesting to discover over the next few days what exactly West Ham fans expect","Thu Sep 11, 2008 10:06 pm",20,2020,World Football,Gianfranco Zola Managing WHUFC
"is from 1988/89 player worn shirt - I can only pray that the great man wore it - or at least i will dream that he did :) I remeber all the fake Maradona tops with MARS on them, when I was at school. A mate paid like $100 bucks back then, only to realise that the NAPOLI badge was incorrect and","Thu Sep 11, 2008 12:17 pm",41,2375,World Football,Maglietta Napoli
"Thanx mate, this one is beta re=relatedWHAT A CHAMPION, A LEGEND, and he wore the partenopei blu!O mamma mamma mammaO mamma mamma mammaLo sei perche mi batte il curazonHo visto maradonaHo visto maradona","Tue Sep 09, 2008 12:26 pm",4,244,World Football,One for the Napolitani
and he has erection problems,"Thu Sep 04, 2008 4:08 pm",17,1027,World Football,'We are ashamed at having produced such a player'
peles problem is he wants to be maradona,"Thu Sep 04, 2008 1:55 pm",17,1027,World Football,'We are ashamed at having produced such a player'
"who, in their southern-friendly ways, had bored readers and listeners to death for years praising Napoli fans for filling the San Paolo during the Maradona years and pandering to the hundreds of thousands potential customers down there. Of course, and sadly, it could have happened in other places,","Wed Sep 03, 2008 9:29 am",23,1965,World Football,"Napoli Face Tough Fan Bans, Stadium Closures"
Man i'm as funny as Napoli winning a scudetto without Maradona.,"Tue Sep 02, 2008 5:16 pm",142,9953,World Football,Who is the Best Goalkeeper in the World?
"almost demand a Champions League place, as the President has done, is simply too much pressure for the time being. The problem is that since the Maradona era Napoli fans have been let down on too many occasions. Yet this time I feel if Reja is allowed to lose a few games and Di Laurentiis backs","Fri Aug 29, 2008 5:31 pm",0,173,World Football,NAPOLI OLDEN DAYS
"man in the first place.’ Instead, they unbutton the white shirt and dance around to the yellow-belly tune. The Germans were blamed for Euro 96, Maradona was blamed for 1986 and the trend continues as England continues to take aim at foreigners with Capello the latest victim of the English media’s","Fri Aug 29, 2008 12:20 pm",27,1615,World Football,Calcio Debate
"according to the wannabe Spainard. Bruno Giordano, Carnevale, Maradona all idolised by the Naps so according the to the wannabe Spainard they must have been all role model citizens","Thu Aug 28, 2008 5:39 pm",20,2363,World Football,Youngest Average Ages in Serie A
17 Tare 19 S.Inzaghi All.Rossi Bench 99 Peruzzi 21 Crespo 23 Pirlo 10 Baronio 30 Aloisi 14 Okon 75 Davids Emergency 41 Van Basten 2 Pele' 88 D Maradona 34 Damien Mori AC Milan - Bologna AC Milan Line Up Abbiati 99 Oddo 44 Bonera 25 Kaladze 4 Favalli 19 Brocchi 32 Pirlo 21 Ambrosini 23 Kakà,"Wed Aug 27, 2008 9:51 pm",9,927,World Football,Serie A Line Ups
Leopard doesn't change it's spots sunshine!! Back soon hopefully mate,"Fri Aug 22, 2008 1:48 pm",41,4711,Amateur League,Who Will Be Relegated in Sat Div 1?
"O mamma mamma mammaO mamma mamma mammaLo sai perche, mi batte il corazonHo visto Maradona, Ho visto Maradona","Fri Aug 22, 2008 11:17 am",13,782,World Football,quality song
"ah oh eh oh eh oh ale ah oh Chi s'ha accattato a chist', chi s'ha accattato a chill', chist' e' nu diavulillo, e ce ne vonn ciento p' 'o ferma' Maradona e' meglio 'e Pele' ci hanno fatto 'o mazz' tant pe 'll ave'! Maradona facce sunna', nu scudetto puortancill' 'a parte 'e cca' Maradona 'o","Thu Aug 21, 2008 10:37 pm",13,782,World Football,quality song
Turn it up!! Ive changed man.. Plus I loved it how you had a go then you did them as well!!! It is very contageous.Are you back yet?,"Thu Aug 21, 2008 9:29 pm",41,4711,Amateur League,Who Will Be Relegated in Sat Div 1?
keeper to maul our player? Or the odd decision that I actually went forward for once and scored the winner??? Monkey Boy is lucky if 1/10 of his 'maradona' balls goes to feet.,"Thu Aug 21, 2008 5:44 pm",41,4711,Amateur League,Who Will Be Relegated in Sat Div 1?
"when there's people comparing him to Pires. Now that is true clown material, right up there with the people that said D'Alessando was the next Maradona :lol:","Tue Aug 19, 2008 7:49 pm",1620,56166,World Football,Arsenal FC 2009/2010
he does anymore. harry kewell is a legend and when was at his best was one of the best players in the premiership to use the term very loosely. maradona is a legend. cryuff is a legend. baresi is a legend. You know what i meant let me put it another way kewell is the best ever australian footballer,"Tue Aug 19, 2008 2:29 pm",23,2414,World Football,Kewell Scores On Turkish Debut
he does anymore. harry kewell is a legend and when was at his best was one of the best players in the premiership to use the term very loosely. maradona is a legend. cryuff is a legend. baresi is a legend. :shock: Pele :?: :shock: Beckenbauer :?: :shock: Cantona :?: :shock: Zidane :?: :o I would,"Tue Aug 19, 2008 12:26 pm",23,2414,World Football,Kewell Scores On Turkish Debut
he does anymore. harry kewell is a legend and when was at his best was one of the best players in the premiership to use the term very loosely. maradona is a legend. cryuff is a legend. baresi is a legend.,"Tue Aug 19, 2008 12:22 pm",23,2414,World Football,Kewell Scores On Turkish Debut
"were 15 years ago and back then we extolled the grit and determination of men such as Paul Wade and Robbie Slater against Abel Balbo and Diego Maradona. That in two matches against the 1990 World Cup runners-up only two goals were scored by the Albicelestes to our one. Back then, it was probably","Wed Aug 13, 2008 2:17 pm",17,3652,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Arnie
 re=relatedFootage of the celebration of a great player - apparently Maradona rocked up Phil u c0cksucker hope you enjoy.,"Sat Aug 09, 2008 10:09 am",2,147,World Football,Ciro Ferrara Testimonial
"of people who follow/support a team. Lots of Genoa and Sampdoria fans down there (immigrants), Lazio and Inter (Argentine connection) and Napoli (Maradona). was just Arg/Uru from memory with the rest being a La Liga majority. Pshht Aguero.he sucks :lol: can't believe I missed him out :oops:","Tue Aug 05, 2008 6:11 pm",28,2564,World Football,Chelsea 5 - 0 AC Milan
"of people who follow/support a team. Lots of Genoa and Sampdoria fans down there (immigrants), Lazio and Inter (Argentine connection) and Napoli (Maradona). was just Arg/Uru from memory with the rest being a La Liga majority.","Tue Aug 05, 2008 5:59 pm",28,2564,World Football,Chelsea 5 - 0 AC Milan
"For me, I love the possession based game, love the attacking full backs, love the fantasisti like Baggio and Maradona just to name 2, love it when a match finishes 5-3 or 4-4, with just pure brilliance to score, rather than defensive errors. Sums it up for me really. Love seeing","Mon Aug 04, 2008 11:40 pm",80,1517,World Football,WOW
"long as its respected, its all good. For me, I love the possession based game, love the attacking full backs, love the fantasisti like Baggio and Maradona just to name 2, love it when a match finishes 5-3 or 4-4, with just pure brilliance to score, rather than defensive errors.","Mon Aug 04, 2008 10:36 pm",80,1517,World Football,WOW
"of his manager. Respect ""There is a bit of a lack of respect because a team is not made of one player - however good he is,"" said Pepe. ""Pele and Maradona won games but they had the help of their team-mates. ""We are a bit tired with this issue but we know that if Cristiano comes he will help us","Fri Aug 01, 2008 8:16 am",1,140,World Football,Pepe voices Ronaldo frustration
"to score in Italy.. please explain how he is overrated? who actually rates him highly? Beckham is overrated. Decent player, but not as if he is Maradona. Profile doesnt match the talent.[/quote] His exploits in Italy were well noted, he's also considered the biggest player to ever play for Japan.","Fri Aug 01, 2008 7:06 am",45,4256,World Football,YOUR Favourite Players...
"a team is not made of one player - however good he is,"" said Pepe, who knows Ronaldo very well from the Portuguese national team. ""Pele and Maradona won games but they had the help of their team-mates. ""We are a bit tired with this issue but we know that if Cristiano comes he will help us","Fri Aug 01, 2008 6:49 am",54,1875,World Football,Real Madrid Club de Futbol
"first Jap to score in Italy..please explain how he is overrated? who actually rates him highly?Beckham is overrated. Decent player, but not as if he is Maradona. Profile doesnt match the talent.","Thu Jul 31, 2008 10:51 pm",45,4256,World Football,YOUR Favourite Players...
maradona.f cannavaro.zola.papin.di canio.,"Thu Jul 31, 2008 10:04 pm",45,4256,World Football,YOUR Favourite Players...
"Alessandro Costacurta, Roberto Baggio, Dino Zoff, Franco Baresi, Giuseppe Signori, Mazzola, Pierlugi Casiraghi, Marco Simone. Other past players: Maradona, Van Basten.","Thu Jul 31, 2008 7:06 pm",45,4256,World Football,YOUR Favourite Players...
"Di Livio (his character), Piola, Gentile, Zoff, Scirea, Zambrotta, Rossi and Meazza. Others who I respect even if they never played for my team: Maradona, Batistuta, Rui Costa, Figo, the real Ronaldo, Recoba, Vinnie Grella and the guy who scored the equaliser for Iran in 1997 . Firstly, those","Thu Jul 31, 2008 6:29 pm",45,4256,World Football,YOUR Favourite Players...
"Di Livio (his character), Piola, Gentile, Zoff, Scirea, Zambrotta, Rossi and Meazza. Others who I respect even if they never played for my team: Maradona, Batistuta, Rui Costa, Figo, the real Ronaldo, Recoba, Vinnie Grella and the guy who scored the equaliser for Iran in 1997.","Thu Jul 31, 2008 4:54 pm",45,4256,World Football,YOUR Favourite Players...
Gutierrez Zinedine Zidane Roberto Carlos Luis Figo Ronaldo David Beckham Michael Owen Fabio Cannavaro Robinho Eric Cantona Falcao Garrincha Pele Maradona Johan Cruyff Michel Platini Roberto Baggio Francesco Totti Rivera Mazzola Bernd Schuster Van Basten Maldini Pirlo Kaka Cristiano Ronaldo Carlos,"Thu Jul 31, 2008 2:40 pm",45,4256,World Football,YOUR Favourite Players...
"Del Piero, Chiellini, Buffon, Trezeguet, Maldini, De Rossi, Cambiasso, Montolivo.If we are to include past players, then - Baggio, Baresi, Platini, Tardelli, Scirea, Gentile, Maradona, Vialli, and whoever I have not mentioned who were a part of the 1996 CL winning team.","Thu Jul 31, 2008 2:20 pm",45,4256,World Football,YOUR Favourite Players...
having the great Diego Maradona play for ushaving one of the best crowd attendances,"Tue Jul 29, 2008 4:13 pm",68,3930,World Football,Your clubs claim to fame
"contract after a €3.5m move from Newcastle United FC, having left Turkey in 2001 for FC Internazionale Milano, quickly winning the nickname 'Maradona of the Bosphorus' and helping them to the 2002/03 UEFA Champions League semi-finals. However, injuries marred the latter part of his stay in","Mon Jul 28, 2008 9:22 pm",4,513,World Football,Emre fit for Fenerbahçe purpose
"German Gustavo Denis was unveiled at the Stadio San Paolo on June 30, exactly 24 years after the presentation of Diego Armando Maradona. It may be just a coincidence, but there is definitely something special about this boy who left his beloved Independiente to play for the Partenopei","Mon Jul 28, 2008 6:02 pm",218,13569,World Football,Napoli 08/09
"The ex-Juve man is best known for his brilliant displays during the victorious 1982 World Cup campaign, particularly his tussle with Diego Maradona, who he violently marked out of the game. In Italy’s classic 3-2 win over Brazil in the next match, Gentile performed an X-rated tackle from","Mon Jul 28, 2008 11:39 am",35,2732,World Football,Calcio Debate - Italy's All-Time Best XI
"This article is a load of crap, just like all the other 1001 articles about Napoli, bet they didn't have so many articles even during Maradona's reign. For f.uck's sake, this whole damn site has been polluted with Napoli cra.p enough is really enough. No more posting about Napoli at least","Wed Jul 23, 2008 6:45 pm",218,13569,World Football,Napoli 08/09
"(4-1) (5-01-92) Milan - Napoli (5-0) (8-11-92)Napoli 1 - 5 Milan [Zola 83 - Van Basten 6, 26, 68, 74, Eranio 60] Van Basten MILAN of that era > Maradona's Napoli of that era & More recently i believe it was 5-2 for the Rossoneri *I have these games on dvd if any napoli fan would like to watch","Tue Jul 22, 2008 4:34 pm",12,929,World Football,Napoli vs Stuttgart
"from the usual suspects but in a lot of cases the points put forward are very wide of the mark. Graham Arnold could have chosen Pele, Diego Maradona, Michel Platini, Zinedine Zidane, Johann Cruyff and Cristiano Ronaldo in his team and he'd still be criticised for leaving out Romario and","Fri Jul 18, 2008 3:22 pm",5,1583,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Did arnie picked the olyroo squard or was it pim
"are back in European competition. With the exception of an unlikely Scudetto, few things could have thrown up memories of the fantastic Diego Maradona-led Azzurri side so well. Admittedly, a single two-legged Intertoto encounter with Panionios isn't quite as glamorous as their UEFA Cup triumph","Thu Jul 17, 2008 9:27 pm",218,13569,World Football,Napoli 08/09
"Moggi then spoke about another of his former teams Napoli, who he also led to great success between 1987 and 1990, during the outfit’s Diego Maradona glory years. ”Napoli are a good team,” he said of the re-emerging southerners. “However to make the leap in quality they are missing a certain","Wed Jul 16, 2008 9:12 pm",5,140,World Football,Moggi
CM: Fabregas RM: C. Ronaldo ST: Villa ST: Torres :P A Team of all time: GK: Schmiechel LB: Ziege LCB: Desailly RCB: Beckenbauer RB: Cafu LM: Maradona CAM: R Keane CDM: Zidane RM: Beckham ST: Pele ST: Best :D A Team of todays stars: GK: Cech LB: Gallas LCB: Cannavaro RCB: Terry RB: Ramos LM:,"Wed Jul 16, 2008 6:12 pm",61,3503,World Football,Your perfect 11
"Maradona thought you hated the legend I do hate him, but it's a party side. Not based on likeability. He'd bring enough marching powder for the whole team and spectators. What's pele going to bring? some viagra!! The amount","Tue Jul 15, 2008 9:53 am",61,3503,World Football,Your perfect 11
Peter Shilton Tony Adams George Best Alex Rae Gazza Bryan Robson Jimmy Greaves Rodney Marsh Maradona Paul Merson Hawkesy Subs: Lee Bowyer Jamie Stuart Jody Morris Mark Bosnich OK most of the team are past it (and in one case dead) so we wouldn't win against all the other,"Tue Jul 15, 2008 8:13 am",61,3503,World Football,Your perfect 11
some people on this forum struggle to come to terms with the concept that football existed before 1992 and that it does extend beyond the top four of the big 3 leaguesthought you hated the legend,"Mon Jul 14, 2008 10:02 pm",61,3503,World Football,Your perfect 11
"that macchina is napoli bluthe naps get their own strip colour wrong these days, this is a real nap striplazio don't wear blu, we wear CELESTE, its lighterpescara are just shiteand yes that yellow strip is all class","Mon Jul 14, 2008 2:39 pm",39,2948,World Football,NAPOLI - MY NAPOLIMOBILE
"covered, touches etc is recorded, streamless runs of data yet it's got shiraz all chance of developing enough players of European quality. Would a Maradona type wonder kid survive in such an environment if they are encouraged to follow strict team plan, no fancy cabernet etc, seems pretty unlikely.","Sun Jul 13, 2008 7:53 pm",15,2511,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Arnie's flap and the devil in SBS
"of an athlete rests largely in his or her physical attributes and performances in tests – is all over this squad. How would a Mark Viduka, a Diego Maradona, a Juan Roman Riquelme, a Juninho, name your man, rate in such a system? There is no allowance for inspiration, individualism, magic. And so","Sat Jul 12, 2008 8:09 pm",15,2511,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Arnie's flap and the devil in SBS
"intervenes: ""It´s better that he didn´t go, for Lazio and for Italy, jokes the President"" Do you have a rolemodel? ""Like every Argentine, I adore Maradona. But my rolemodel is Ronaldo. For attackers in my age, he is the point of reference"" Have you had time to see Rome. Have you met the fans?","Fri Jul 11, 2008 1:18 pm",0,538,World Football,MAURO MATIAS ZARATE
"the precocious Spaniard has some way to go to emulate Brady. The Irishman was the cleverest playmaker of his generation and, rather like Diego Maradona at the 1986 World Cup, he could make a mediocre team a potent one. Brady's ability was evident from the moment he joined Arsenal on schoolboy","Wed Jul 09, 2008 11:18 pm",1620,56166,World Football,Arsenal FC 2009/2010
"il duce, stop posting this pro-napoli crap!!! Maradona was a demi-god yes, did he play for the wrong club, thats also a big bottle of shiraz YES! and diegom, listen to the chef at the Greek Mezze, il duce and I are not the same person!!! FFS, again","Wed Jul 09, 2008 1:06 pm",53,943,World Football,DIEGO
"il duce, stop posting this pro-napoli crap!!! Maradona was a demi-god yes, did he play for the wrong club, thats also a big bottle of shiraz YES! pro-napoli???? i f*cken hate napoli, just a big fan of Diego.. and diegom, listen to the chef at the","Tue Jul 08, 2008 9:38 pm",53,943,World Football,DIEGO
